,Flow ID, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Packets/s, Flow IAT Max,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd Header Length, Bwd Header Length, Min Packet Length, Packet Length Std, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd,Active Mean, Active Max, Active Min, Inbound
167,"('59.166.0.2', '149.171.126.2', 49350, 80, 6)",6,0.0007259845733642578,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5509.75894909688,0.0007119178771972656,0.0007259845733642578,0.00024199485778808594,0.0003322869083660606,0.0007119178771972656,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00024199485778808594,0.0007119178771972656,5.9604644775390625e-06,0
168,"('149.171.126.2', '59.166.0.2', 80, 49350, 6)",6,1.0013580322265625e-05,2,0,70,70,70.0,0.0,0,0,0.0,0.0,199728.7619047619,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0.0,1.0013580322265625e-05,1.0013580322265625e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0
169,"('59.166.0.2', '149.171.126.1', 39558, 111, 17)",17,0.003938198089599609,4,0,156,156,156.0,0.0,0,0,0.0,0.0,1015.6929410340235,0.003912925720214844,0.003938198089599609,0.0013127326965332031,0.00183861957103159,0.003912925720214844,7.152557373046875e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,156,0.0,0,0,0,0,156.0,156.0,0.0,0,0,0,0.0013127326965332031,0.003912925720214844,7.152557373046875e-06,0
170,"('149.171.126.1', '59.166.0.2', 111, 39558, 17)",17,0.003412961959838867,4,0,94,90,92.0,2.0,0,0,0.0,0.0,1172.0025148445686,0.003384113311767578,0.003412961959838867,0.0011376539866129558,0.0015884956431618216,0.003384113311767578,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,90,2.0,0,0,0,0,92.0,92.0,0.0,0,0,0,0.0011376539866129558,0.003384113311767578,7.867813110351562e-06,0
171,"('59.166.0.2', '149.171.126.1', 12527, 23202, 17)",17,0.0014262199401855469,4,0,162,130,146.0,16.0,0,0,0.0,0.0,2804.6165162153125,0.0014119148254394531,0.0014262199401855469,0.0004754066467285156,0.0006622117416099173,0.0014119148254394531,6.198883056640625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,130,16.0,0,0,0,0,146.0,146.0,0.0,0,0,0,0.0004754066467285156,0.0014119148254394531,6.198883056640625e-06,0
172,"('149.171.126.1', '59.166.0.2', 23202, 12527, 17)",17,0.0007321834564208984,4,0,114,66,90.0,24.0,0,0,0.0,0.0,5463.111690003257,0.000720977783203125,0.0007321834564208984,0.00024406115214029947,0.0003372371783825797,0.000720977783203125,3.0994415283203125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,24.0,0,0,0,0,90.0,90.0,0.0,0,0,0,0.00024406115214029947,0.000720977783203125,3.0994415283203125e-06,0
173,"('59.166.0.2', '149.171.126.1', 14075, 39991, 6)",6,0.0006821155548095703,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5864.109052778748,0.0006699562072753906,0.0006821155548095703,0.0002273718516031901,0.0003129556251755879,0.0006699562072753906,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002273718516031901,0.0006699562072753906,5.0067901611328125e-06,0
174,"('149.171.126.1', '59.166.0.2', 39991, 14075, 6)",6,5.0067901611328125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,399457.5238095238,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0
175,"('59.166.0.0', '149.171.126.3', 3507, 22, 6)",6,0.0008318424224853516,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4808.603038119805,0.0008089542388916016,0.0008318424224853516,0.0002772808074951172,0.0003759866283899235,0.0008089542388916016,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002772808074951172,0.0008089542388916016,5.0067901611328125e-06,0
176,,0,1.0013580322265625e-05,0,2,0,0,0.0,0.0,70,70,70.0,0.0,199728.7619047619,1.0013580322265625e-05,0.0,0.0,0.0,0.0,0.0,1.0013580322265625e-05,1.0013580322265625e-05,0.0,1.0013580322265625e-05,1.0013580322265625e-05,0,0,0,40,70,0.0,0,2,0,0,70.0,0.0,70.0,0,5792,0,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,1
177,"('59.166.0.8', '149.171.126.1', 7419, 53, 17)",17,1.71661376953125e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,116508.44444444444,1.71661376953125e-05,1.71661376953125e-05,1.71661376953125e-05,0.0,1.71661376953125e-05,1.71661376953125e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.71661376953125e-05,1.71661376953125e-05,1.71661376953125e-05,0
178,"('149.171.126.1', '59.166.0.8', 53, 7419, 17)",17,1.1920928955078125e-05,2,0,96,96,96.0,0.0,0,0,0.0,0.0,167772.16,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0.0,1.1920928955078125e-05,1.1920928955078125e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0
179,"('59.166.0.8', '149.171.126.0', 38983, 80, 6)",6,0.0007078647613525391,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5650.7969013135735,0.0006990432739257812,0.0007078647613525391,0.00023595492045084635,0.00032745327668179126,0.0006990432739257812,3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00023595492045084635,0.0006990432739257812,3.814697265625e-06,0
180,"('149.171.126.0', '59.166.0.8', 80, 38983, 6)",6,5.0067901611328125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,399457.5238095238,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0
181,"('59.166.0.4', '149.171.126.9', 8987, 13883, 6)",6,0.0008881092071533203,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4503.950604026845,0.0008640289306640625,0.0008881092071533203,0.0002960364023844401,0.000401651194099959,0.0008640289306640625,7.152557373046875e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002960364023844401,0.0008640289306640625,7.152557373046875e-06,0
182,"('149.171.126.9', '59.166.0.4', 13883, 8987, 6)",6,1.0013580322265625e-05,2,0,70,70,70.0,0.0,0,0,0.0,0.0,199728.7619047619,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0.0,1.0013580322265625e-05,1.0013580322265625e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0
183,"('59.166.0.6', '149.171.126.5', 10510, 53, 17)",17,1.6927719116210938e-05,2,0,79,79,79.0,0.0,0,0,0.0,0.0,118149.40845070423,1.6927719116210938e-05,1.6927719116210938e-05,1.6927719116210938e-05,0.0,1.6927719116210938e-05,1.6927719116210938e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,79,0.0,0,0,0,0,79.0,79.0,0.0,0,0,0,1.6927719116210938e-05,1.6927719116210938e-05,1.6927719116210938e-05,0
184,"('149.171.126.5', '59.166.0.6', 53, 10510, 17)",17,1.1920928955078125e-05,2,0,95,95,95.0,0.0,0,0,0.0,0.0,167772.16,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0.0,1.1920928955078125e-05,1.1920928955078125e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,95,0.0,0,0,0,0,95.0,95.0,0.0,0,0,0,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0
185,"('59.166.0.6', '149.171.126.4', 39954, 143, 6)",6,0.0007748603820800781,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5162.220307692308,0.0007648468017578125,0.0007748603820800781,0.0002582867940266927,0.0003581920165445848,0.0007648468017578125,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002582867940266927,0.0007648468017578125,5.0067901611328125e-06,0
186,"('149.171.126.4', '59.166.0.6', 143, 39954, 6)",6,8.106231689453125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,246723.76470588235,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0
187,"('59.166.0.1', '149.171.126.5', 11836, 5190, 6)",6,0.0008161067962646484,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4901.319310546304,0.0007991790771484375,0.0008161067962646484,0.0002720355987548828,0.00037275233251814037,0.0007991790771484375,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002720355987548828,0.0007991790771484375,5.9604644775390625e-06,0
188,"('149.171.126.5', '59.166.0.1', 5190, 11836, 6)",6,5.9604644775390625e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,335544.32,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,0.0,5.9604644775390625e-06,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,0
189,"('59.166.0.5', '149.171.126.7', 13903, 53, 17)",17,1.811981201171875e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,110376.42105263157,1.811981201171875e-05,1.811981201171875e-05,1.811981201171875e-05,0.0,1.811981201171875e-05,1.811981201171875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.811981201171875e-05,1.811981201171875e-05,1.811981201171875e-05,0
190,"('149.171.126.7', '59.166.0.5', 53, 13903, 17)",17,1.5974044799804688e-05,2,0,96,96,96.0,0.0,0,0,0.0,0.0,125203.10447761194,1.5974044799804688e-05,1.5974044799804688e-05,1.5974044799804688e-05,0.0,1.5974044799804688e-05,1.5974044799804688e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,1.5974044799804688e-05,1.5974044799804688e-05,1.5974044799804688e-05,0
191,"('59.166.0.5', '149.171.126.6', 15794, 80, 6)",6,0.0007200241088867188,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5555.369536423841,0.0007100105285644531,0.0007200241088867188,0.0002400080362955729,0.00033234286166439707,0.0007100105285644531,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002400080362955729,0.0007100105285644531,4.0531158447265625e-06,0
192,"('149.171.126.6', '59.166.0.5', 80, 15794, 6)",6,8.106231689453125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,246723.76470588235,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0
193,"('59.166.0.1', '149.171.126.3', 15133, 111, 17)",17,0.0039980411529541016,4,0,156,156,156.0,0.0,0,0,0.0,0.0,1000.489951696583,0.003975868225097656,0.0039980411529541016,0.001332680384318034,0.0018690226382911195,0.003975868225097656,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,156,0.0,0,0,0,0,156.0,156.0,0.0,0,0,0,0.001332680384318034,0.003975868225097656,5.0067901611328125e-06,0
194,,0,0.0034699440002441406,0,4,0,0,0.0,0.0,94,90,92.0,2.0,1152.756355641061,0.003448963165283203,0.0,0.0,0.0,0.0,0.0,0.0034699440002441406,0.0011566480000813801,0.001620913012371809,0.003448963165283203,7.867813110351562e-06,0,0,0,80,90,2.0,0,0,0,0,92.0,0.0,92.0,0,0,0,0.0011566480000813801,0.003448963165283203,7.867813110351562e-06,1
195,"('59.166.0.1', '149.171.126.3', 16931, 38340, 17)",17,0.001422882080078125,4,0,162,130,146.0,16.0,0,0,0.0,0.0,2811.195710455764,0.0014100074768066406,0.001422882080078125,0.0004742940266927083,0.0006616503567626272,0.0014100074768066406,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,130,16.0,0,0,0,0,146.0,146.0,0.0,0,0,0,0.0004742940266927083,0.0014100074768066406,5.0067901611328125e-06,0
196,,0,0.0007331371307373047,0,4,0,0,0.0,0.0,114,66,90.0,24.0,5456.0052032520325,0.0007228851318359375,0.0,0.0,0.0,0.0,0.0,0.0007331371307373047,0.00024437904357910156,0.00033836364970087155,0.0007228851318359375,2.1457672119140625e-06,0,0,0,80,66,24.0,0,0,0,0,90.0,0.0,90.0,0,0,0,0.00024437904357910156,0.0007228851318359375,2.1457672119140625e-06,1
197,"('59.166.0.1', '149.171.126.3', 64239, 36191, 6)",6,0.0007569789886474609,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5284.162519685039,0.0007469654083251953,0.0007569789886474609,0.00025232632954915363,0.00034976264684240596,0.0007469654083251953,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00025232632954915363,0.0007469654083251953,5.0067901611328125e-06,0
198,,0,8.106231689453125e-06,0,2,0,0,0.0,0.0,70,70,70.0,0.0,246723.76470588235,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0,0,0,40,70,0.0,0,2,0,0,70.0,0.0,70.0,0,5792,0,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,1
199,"('175.45.176.0', '149.171.126.15', 39500, 80, 6)",6,0.17283296585083008,10,0,439,54,135.4,151.828324103245,0,0,0.0,0.0,57.85933227941521,0.05936288833618164,0.17283296585083008,0.019203662872314453,0.025932056974638212,0.05936288833618164,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,200,0,54,151.828324103245,0,8,0,0,135.4,135.4,0.0,16383,0,4,0.019203662872314453,0.05936288833618164,4.0531158447265625e-06,0
200,"('149.171.126.15', '175.45.176.0', 80, 39500, 6)",6,0.17035603523254395,6,0,62,54,58.666666666666664,3.39934634239519,0,0,0.0,0.0,35.220354781148316,0.15769100189208984,0.17035603523254395,0.03407120704650879,0.06200296057334094,0.15769100189208984,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,120,0,54,3.39934634239519,0,6,0,0,58.666666666666664,58.666666666666664,0.0,16383,0,2,0.03407120704650879,0.15769100189208984,7.867813110351562e-06,0
201,"('59.166.0.9', '149.171.126.5', 37442, 64070, 6)",6,0.0008280277252197266,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4830.756118629427,0.000804901123046875,0.0008280277252197266,0.00027600924173990887,0.0003740213491409547,0.000804901123046875,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00027600924173990887,0.000804901123046875,5.0067901611328125e-06,0
202,"('149.171.126.5', '59.166.0.9', 64070, 37442, 6)",6,1.0013580322265625e-05,2,0,70,70,70.0,0.0,0,0,0.0,0.0,199728.7619047619,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0.0,1.0013580322265625e-05,1.0013580322265625e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0
203,"('59.166.0.1', '149.171.126.6', 64150, 17453, 6)",6,0.0008788108825683594,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4551.604991861096,0.0008599758148193359,0.0008788108825683594,0.0002929369608561198,0.0004009622288236699,0.0008599758148193359,6.9141387939453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002929369608561198,0.0008599758148193359,6.9141387939453125e-06,0
204,"('149.171.126.6', '59.166.0.1', 17453, 64150, 6)",6,5.9604644775390625e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,335544.32,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,0.0,5.9604644775390625e-06,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,0
205,"('175.45.176.0', '149.171.126.15', 23910, 80, 6)",6,2.5805370807647705,14,0,422,54,162.71428571428572,164.01151029791805,0,0,0.0,0.0,5.425227215045848,1.9355638027191162,2.5805370807647705,0.19850285236652082,0.5101540900281514,1.9355638027191162,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,280,0,54,164.01151029791805,0,12,0,0,162.71428571428572,162.71428571428572,0.0,16383,0,7,0.19850285236652082,1.9355638027191162,1.0967254638671875e-05,0
206,"('149.171.126.15', '175.45.176.0', 80, 23910, 6)",6,2.545789957046509,6,0,62,54,58.666666666666664,3.39934634239519,0,0,0.0,0.0,2.3568323000853075,2.52365779876709,2.545789957046509,0.5091579914093017,1.0072861511403335,2.52365779876709,1.0013580322265625e-05,0.0,0.0,0.0,0.0,0.0,0,0,120,0,54,3.39934634239519,0,6,0,0,58.666666666666664,58.666666666666664,0.0,16383,0,2,0.5091579914093017,2.52365779876709,1.0013580322265625e-05,0
207,"('59.166.0.5', '149.171.126.3', 61007, 63324, 6)",6,0.0009348392486572266,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4278.810507523591,0.0009169578552246094,0.0009348392486572266,0.0003116130828857422,0.0004280465916895098,0.0009169578552246094,6.9141387939453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0003116130828857422,0.0009169578552246094,6.9141387939453125e-06,0
208,,0,5.9604644775390625e-06,0,2,0,0,0.0,0.0,70,70,70.0,0.0,335544.32,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,5.9604644775390625e-06,5.9604644775390625e-06,0.0,5.9604644775390625e-06,5.9604644775390625e-06,0,0,0,40,70,0.0,0,2,0,0,70.0,0.0,70.0,0,5792,0,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,1
209,"('59.166.0.2', '149.171.126.8', 58771, 53, 17)",17,1.1920928955078125e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,167772.16,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0.0,1.1920928955078125e-05,1.1920928955078125e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0
210,"('149.171.126.8', '59.166.0.2', 53, 58771, 17)",17,7.867813110351562e-06,2,0,96,96,96.0,0.0,0,0,0.0,0.0,254200.24242424243,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0.0,7.867813110351562e-06,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0
211,"('59.166.0.2', '149.171.126.7', 24697, 80, 6)",6,0.0007569789886474609,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5284.162519685039,0.0007390975952148438,0.0007569789886474609,0.00025232632954915363,0.0003442142495879741,0.0007390975952148438,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00025232632954915363,0.0007390975952148438,5.0067901611328125e-06,0
212,"('149.171.126.7', '59.166.0.2', 80, 24697, 6)",6,1.1920928955078125e-05,2,0,70,70,70.0,0.0,0,0,0.0,0.0,167772.16,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0.0,1.1920928955078125e-05,1.1920928955078125e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0
213,"('59.166.0.1', '149.171.126.5', 24551, 53, 17)",17,1.0967254638671875e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
214,"('149.171.126.5', '59.166.0.1', 53, 24551, 17)",17,8.106231689453125e-06,2,0,96,96,96.0,0.0,0,0,0.0,0.0,246723.76470588235,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0
215,"('59.166.0.1', '149.171.126.4', 26232, 80, 6)",6,0.0007429122924804688,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5384.215661103979,0.0007259845733642578,0.0007429122924804688,0.00024763743082682293,0.00033825428591432245,0.0007259845733642578,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00024763743082682293,0.0007259845733642578,5.0067901611328125e-06,0
216,"('149.171.126.4', '59.166.0.1', 80, 26232, 6)",6,1.4066696166992188e-05,2,0,70,70,70.0,0.0,0,0,0.0,0.0,142179.7966101695,1.4066696166992188e-05,1.4066696166992188e-05,1.4066696166992188e-05,0.0,1.4066696166992188e-05,1.4066696166992188e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,1.4066696166992188e-05,1.4066696166992188e-05,1.4066696166992188e-05,0
217,"('59.166.0.6', '149.171.126.4', 25689, 53, 17)",17,1.0967254638671875e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
218,"('149.171.126.4', '59.166.0.6', 53, 25689, 17)",17,8.106231689453125e-06,2,0,96,96,96.0,0.0,0,0,0.0,0.0,246723.76470588235,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0
219,"('59.166.0.6', '149.171.126.9', 27412, 80, 6)",6,0.0007579326629638672,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5277.513683548285,0.0007479190826416016,0.0007579326629638672,0.00025264422098795575,0.0003502122132265221,0.0007479190826416016,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00025264422098795575,0.0007479190826416016,5.0067901611328125e-06,0
220,"('149.171.126.9', '59.166.0.6', 80, 27412, 6)",6,7.867813110351562e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,254200.24242424243,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0.0,7.867813110351562e-06,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0
221,"('59.166.0.1', '149.171.126.8', 29622, 111, 17)",17,0.02504897117614746,4,0,156,156,156.0,0.0,0,0,0.0,0.0,159.68719720548623,0.025018930435180664,0.02504897117614746,0.00834965705871582,0.01178695670652488,0.025018930435180664,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,80,0,156,0.0,0,0,0,0,156.0,156.0,0.0,0,0,0,0.00834965705871582,0.025018930435180664,1.0967254638671875e-05,0
222,"('149.171.126.8', '59.166.0.1', 111, 29622, 17)",17,0.03871512413024902,4,0,94,90,92.0,2.0,0,0,0.0,0.0,103.3187956867406,0.03869295120239258,0.03871512413024902,0.012905041376749674,0.018234806072698836,0.03869295120239258,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,90,2.0,0,0,0,0,92.0,92.0,0.0,0,0,0,0.012905041376749674,0.03869295120239258,8.106231689453125e-06,0
223,"('59.166.0.1', '149.171.126.8', 31564, 55173, 17)",17,0.0013480186462402344,4,0,162,130,146.0,16.0,0,0,0.0,0.0,2967.318004952246,0.0013339519500732422,0.0013480186462402344,0.0004493395487467448,0.0006255160411024409,0.0013339519500732422,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,130,16.0,0,0,0,0,146.0,146.0,0.0,0,0,0,0.0004493395487467448,0.0013339519500732422,5.9604644775390625e-06,0
